"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-03-31","2013-04-06",2013,402,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-04-07","2013-04-13",2013,491,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-04-14","2013-04-20",2013,505,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-04-21","2013-04-27",2013,536,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-04-28","2013-05-04",2013,547,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-05-05","2013-05-11",2013,556,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-05-12","2013-05-18",2013,611,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-05-19","2013-05-25",2013,637,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-05-26","2013-06-01",2013,742,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-06-02","2013-06-08",2013,813,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-06-09","2013-06-15",2013,805,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-06-16","2013-06-22",2013,838,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-06-23","2013-06-29",2013,802,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-06-30","2013-07-06",2013,676,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-07-07","2013-07-13",2013,540,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-07-14","2013-07-20",2013,389,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-07-21","2013-07-27",2013,305,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-07-28","2013-08-03",2013,288,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-08-04","2013-08-10",2013,255,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-08-11","2013-08-17",2013,378,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-08-18","2013-08-24",2013,338,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-08-25","2013-08-31",2013,382,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-09-01","2013-09-07",2013,449,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-09-08","2013-09-14",2013,337,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-09-15","2013-09-21",2013,370,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-09-22","2013-09-28",2013,402,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-09-29","2013-10-05",2013,439,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-10-06","2013-10-12",2013,435,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-10-13","2013-10-19",2013,371,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-10-20","2013-10-26",2013,495,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-10-27","2013-11-02",2013,457,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-11-03","2013-11-09",2013,401,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-11-10","2013-11-16",2013,442,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-11-17","2013-11-23",2013,365,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-11-24","2013-11-30",2013,372,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-12-01","2013-12-07",2013,347,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-12-08","2013-12-14",2013,380,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-12-15","2013-12-21",2013,371,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-12-22","2013-12-28",2013,414,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-12-29","2014-01-04",2013,436,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-01-01","2014-12-31",2014,18326,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-01-05","2014-01-11",2014,479,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-01-12","2014-01-18",2014,401,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-01-19","2014-01-25",2014,336,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-01-26","2014-02-01",2014,234,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-02-02","2014-02-08",2014,273,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-02-09","2014-02-15",2014,369,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-02-16","2014-02-22",2014,193,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-02-23","2014-03-01",2014,186,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-03-02","2014-03-08",2014,209,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-03-09","2014-03-15",2014,224,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-03-16","2014-03-22",2014,210,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-03-23","2014-03-29",2014,225,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-03-30","2014-04-05",2014,240,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-04-06","2014-04-12",2014,244,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-04-13","2014-04-19",2014,235,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-04-20","2014-04-26",2014,282,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-04-27","2014-05-03",2014,251,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-05-04","2014-05-10",2014,261,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-05-11","2014-05-17",2014,291,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-05-18","2014-05-24",2014,427,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-05-25","2014-05-31",2014,456,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-06-01","2014-06-07",2014,458,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-06-08","2014-06-14",2014,506,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-06-15","2014-06-21",2014,550,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-06-22","2014-06-28",2014,671,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-06-29","2014-07-05",2014,888,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-07-06","2014-07-12",2014,818,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-07-13","2014-07-19",2014,744,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-07-20","2014-07-26",2014,633,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-07-27","2014-08-02",2014,484,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-08-03","2014-08-09",2014,545,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-08-10","2014-08-16",2014,438,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-08-17","2014-08-23",2014,418,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-08-24","2014-08-30",2014,367,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-08-31","2014-09-06",2014,339,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-09-07","2014-09-13",2014,362,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-09-14","2014-09-20",2014,396,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-09-21","2014-09-27",2014,344,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-09-28","2014-10-04",2014,339,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-10-05","2014-10-11",2014,278,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-10-12","2014-10-18",2014,297,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-10-19","2014-10-25",2014,213,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-10-26","2014-11-01",2014,186,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-11-02","2014-11-08",2014,168,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-11-09","2014-11-15",2014,158,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-11-16","2014-11-22",2014,149,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-11-23","2014-11-29",2014,162,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-11-30","2014-12-06",2014,212,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-12-07","2014-12-13",2014,177,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-12-14","2014-12-20",2014,198,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-12-21","2014-12-27",2014,188,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2014-12-28","2015-01-03",2014,158,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-01-01","2015-12-31",2015,11294,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-01-04","2015-01-10",2015,256,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-01-11","2015-01-17",2015,228,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-01-18","2015-01-24",2015,237,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-01-25","2015-01-31",2015,259,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-02-01","2015-02-07",2015,212,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-02-08","2015-02-14",2015,173,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-02-15","2015-02-21",2015,99,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-02-22","2015-02-28",2015,172,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-03-01","2015-03-07",2015,189,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-03-08","2015-03-14",2015,110,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-03-15","2015-03-21",2015,91,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-03-22","2015-03-28",2015,129,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-03-29","2015-04-04",2015,90,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-04-05","2015-04-11",2015,107,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-04-12","2015-04-18",2015,137,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-04-19","2015-04-25",2015,113,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-04-26","2015-05-02",2015,120,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-05-03","2015-05-09",2015,135,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-05-10","2015-05-16",2015,157,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-05-17","2015-05-23",2015,109,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-05-24","2015-05-30",2015,178,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-05-31","2015-06-06",2015,151,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-06-07","2015-06-13",2015,192,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-06-14","2015-06-20",2015,207,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-06-21","2015-06-27",2015,240,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-06-28","2015-07-04",2015,242,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-07-05","2015-07-11",2015,272,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-07-12","2015-07-18",2015,263,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-07-19","2015-07-25",2015,293,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-07-26","2015-08-01",2015,250,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-08-02","2015-08-08",2015,226,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-08-09","2015-08-15",2015,221,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-08-16","2015-08-22",2015,250,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-08-23","2015-08-29",2015,225,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-08-30","2015-09-05",2015,246,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-09-06","2015-09-12",2015,217,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-09-13","2015-09-19",2015,303,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-09-20","2015-09-26",2015,214,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-09-27","2015-10-03",2015,257,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-10-04","2015-10-10",2015,235,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-10-11","2015-10-17",2015,235,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-10-18","2015-10-24",2015,224,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-10-25","2015-10-31",2015,246,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-11-01","2015-11-07",2015,266,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-11-08","2015-11-14",2015,198,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-11-15","2015-11-21",2015,254,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-11-22","2015-11-28",2015,285,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-11-29","2015-12-05",2015,259,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-12-06","2015-12-12",2015,356,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-12-13","2015-12-19",2015,333,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-12-20","2015-12-26",2015,372,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2015-12-27","2016-01-02",2015,459,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2016-01-01","2016-12-31",2016,13085,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2016-01-03","2016-01-09",2016,547,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2016-01-10","2016-01-16",2016,620,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2016-01-17","2016-01-23",2016,636,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
